chain, name, latitude, longitude, address, city, zip, department, phone, hours, store_id, is_address_computed, is_location_computed, key, ignored, ignore_reason, overload_chain_name, mandatory_coords, country_code
shopmium,Shopmium Arpajon,48.5881302,2.2506083,4 rue Gambetta,Arpajon,91290,,169260268,[],,TRUE,TRUE,sfr:01 69 26 02 68,FALSE,,,TRUE,fr
shopmium,Shopmium Villebon Sur Yvette,48.686885,2.2278566,Galerie Ciale Auchan 2 chemin Plesse,Villebon Sur Yvette,91140,,169317450,[],,TRUE,TRUE,sfr:01 69 31 74 50,FALSE,,,TRUE,fr
shopmium,Shopmium Massy,48.7252674,2.2767076,c.cial Cora Massy av de l'Europe,Massy,91300,,169322010,[],,TRUE,TRUE,sfr:01 69 32 20 10,FALSE,,,TRUE,fr
shopmium,Shopmium Vigneux Sur Seine,48.7188689,2.4398913,c.cial Auchan 8 rue Longueraie,Vigneux Sur Seine,91270,,169523306,[],,TRUE,TRUE,sfr:01 69 52 33 06,FALSE,,,TRUE,fr
shopmium,Shopmium La Ville Du Bois,48.661072,2.2688259,c.cial Carrefour l'Oree du Bois,La Ville Du Bois,91620,,169637223,[],,TRUE,TRUE,sfr:01 69 63 72 23,FALSE,,,TRUE,fr
shopmium,Shopmium Paris,48.8706383,2.3034022,73 av des Champs Elysees,Paris,75008,,171240000,[],,TRUE,TRUE,sfr:01 71 24 00 00,FALSE,,,TRUE,fr
shopmium,Shopmium Paris,48.8669666,2.3840849,6 rue de Menilmontant,Paris,75020,,171757117,[],,TRUE,TRUE,sfr:01 71 75 71 17,FALSE,,,TRUE,fr
shopmium,Shopmium Rennes,48.0839735,-1.6768353,c.cial Alma rue du Bosphore,Rennes,35200,,223360808,[],,TRUE,TRUE,sfr:02 23 36 08 08,FALSE,,,TRUE,fr
shopmium,Shopmium Cesson Sevigne,48.114546,-1.588551,c.cial Cesson Sevigne ZA Rigourdiere,Cesson Sevigne,35510,,223451551,[],,TRUE,TRUE,sfr:02 23 45 15 51,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Herblain,47.2237768,-1.6240712,Galerie Commerciale Atlantis 4 place Magellan,Saint Herblain,44800,,228038588,[],,TRUE,TRUE,sfr:02 28 03 85 88,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Herblain,47.210335,-1.651444,c.cial Auchan Sillon de Bretagne 8 av Thebaudiere,Saint Herblain,44800,,228072111,[],,TRUE,TRUE,sfr:02 28 07 21 11,FALSE,,,TRUE,fr
shopmium,Shopmium Nantes,47.2483735,-1.5134297,c.cial Leclerc Paridis 10 route de Paris,Nantes,44300,,228237179,[],,TRUE,TRUE,sfr:02 28 23 71 79,FALSE,,,TRUE,fr
shopmium,Shopmium Landerneau,48.4491974,-4.2544061,52 quai de Leon,Landerneau,29800,,229623606,[],,TRUE,TRUE,sfr:02 29 62 36 06,FALSE,,,TRUE,fr
shopmium,Shopmium Caen,49.1824895,-0.3638258,10 rue de Strasbourg,Caen,14000,,231278888,[],,TRUE,TRUE,sfr:02 31 27 88 88,FALSE,,,TRUE,fr
shopmium,Shopmium Mondeville,49.1700941,-0.3227053,81 route de Paris,Mondeville,14120,,231358888,[],,TRUE,TRUE,sfr:02 31 35 88 88,FALSE,,,TRUE,fr
shopmium,Shopmium Herouville,49.100706,2.128767,c.cial Carrefour Saint Clair,Herouville,95300,,231468820,[],,TRUE,TRUE,sfr:02 31 46 88 20,FALSE,,,TRUE,fr
shopmium,Shopmium Bayeux,49.2777641,-0.7053926,31/33 rue Saint Malo,Bayeux,14400,,231516888,[],,TRUE,TRUE,sfr:02 31 51 68 88,FALSE,,,TRUE,fr
shopmium,Shopmium Caen,49.182863,-0.370679,c.cial Carrefour route de Douvres,Caen,14000,,231536026,[],,TRUE,TRUE,sfr:02 31 53 60 26,FALSE,,,TRUE,fr
shopmium,Shopmium Lisieux,49.1451714,0.2260944,14 rue Pont Mortain,Lisieux,14100,,231616888,[],,TRUE,TRUE,sfr:02 31 61 68 88,FALSE,,,TRUE,fr
shopmium,Shopmium Vire,48.8388828,-0.8889189,6 rue Andre Halbout,Vire,14500,,231695888,[],,TRUE,TRUE,sfr:02 31 69 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Mondeville,49.1674521,-0.3160948,c.cial Mondeville 2 route de Paris,Mondeville,14120,,231832212,[],,TRUE,TRUE,sfr:02 31 83 22 12,FALSE,,,TRUE,fr
shopmium,Shopmium Trouville,49.366289,0.082808,2 rue Amiral Maigret place de l'Hotel de Ville,Trouville,14360,,231985882,[],,TRUE,TRUE,sfr:02 31 98 58 82,FALSE,,,TRUE,fr
shopmium,Shopmium Rouen,49.4410704,1.0928454,33 rue du Gros Horloge,Rouen,76000,,232104888,[],,TRUE,TRUE,sfr:02 32 10 48 88,FALSE,,,TRUE,fr
shopmium,Shopmium Dieppe,49.9265463,1.0773513,82 Grande Rue,Dieppe,76200,,232144188,[],,TRUE,TRUE,sfr:02 32 14 41 88,FALSE,,,TRUE,fr
shopmium,Shopmium Louviers,49.2114829,1.1692053,9 place de la Halle,Louviers,27400,,232256888,[],,TRUE,TRUE,sfr:02 32 25 68 88,FALSE,,,TRUE,fr
shopmium,Shopmium Pont Audemer,49.3559807,0.5154283,30 rue de la Republique,Pont Audemer,27500,,232412860,[],,TRUE,TRUE,sfr:02 32 41 28 60,FALSE,,,TRUE,fr
shopmium,Shopmium Bernay,49.0901259,0.597068,38 rue Thiers,Bernay,27300,,232462335,[],,TRUE,TRUE,sfr:02 32 46 23 35,FALSE,,,TRUE,fr
shopmium,Shopmium Gisors,49.2798952,1.7783608,14 rue du General de Gaulle,Gisors,27140,,232552270,[],,TRUE,TRUE,sfr:02 32 55 22 70,FALSE,,,TRUE,fr
shopmium,Shopmium Evreux,49.025829,1.1484127,9 rue Chartraine,Evreux,27000,,232628918,[],,TRUE,TRUE,sfr:02 32 62 89 18,FALSE,,,TRUE,fr
shopmium,Shopmium Vernon,49.091716,1.4836487,8 rue des Huilliers,Vernon,27200,,232712888,[],,TRUE,TRUE,sfr:02 32 71 28 88,FALSE,,,TRUE,fr
shopmium,Shopmium Le Havre,49.4941094,0.1093619,70 place de l'Hotel de Ville,Le Havre,76600,,232748738,[],,TRUE,TRUE,sfr:02 32 74 87 38,FALSE,,,TRUE,fr
shopmium,Shopmium Rouen,49.4464909,1.0976001,bd Ferdinand de Lesseps c.cial Docks 76,Rouen,76000,,232833000,[],,TRUE,TRUE,sfr:02 32 83 30 00,FALSE,,,TRUE,fr
shopmium,Shopmium Elbeuf,49.289355,1.0053625,60 rue des Martyrs,Elbeuf,76500,,232964888,[],,TRUE,TRUE,sfr:02 32 96 48 88,FALSE,,,TRUE,fr
shopmium,Shopmium Conde Sur Sarthe,48.4352658,0.051705,c.cial Carrefour rue d Alencon,Conde Sur Sarthe,61250,,233320705,[],,TRUE,TRUE,sfr:02 33 32 07 05,FALSE,,,TRUE,fr
shopmium,Shopmium Argentan,48.7428043,-0.0232032,4 rue de la Chaussee,Argentan,61200,,233358689,[],,TRUE,TRUE,sfr:02 33 35 86 89,FALSE,,,TRUE,fr
shopmium,Shopmium La Glacerie,49.6108,-1.6008,c.cial Auchan Cotentin,La Glacerie,50470,,233439993,[],,TRUE,TRUE,sfr:02 33 43 99 93,FALSE,,,TRUE,fr
shopmium,Shopmium Flers,48.750206,-0.5658587,2 rue de Paris,Flers,61100,,233666761,[],,TRUE,TRUE,sfr:02 33 66 67 61,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Lo,49.1149377,-1.0897055,3 rue du Marechal Leclerc,Saint Lo,50000,,233725888,[],,TRUE,TRUE,sfr:02 33 72 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Cherbourg,49.6385947,-1.6241861,39 rue des Portes,Cherbourg,50100,,233781588,[],,TRUE,TRUE,sfr:02 33 78 15 88,FALSE,,,TRUE,fr
shopmium,Shopmium Arconnay,48.406629,0.087366,c.cial Leclerc Cellule NÂ°19 rue Maine Normandie,Arconnay,72610,,233802688,[],,TRUE,TRUE,sfr:02 33 80 26 88,FALSE,,,TRUE,fr
shopmium,Shopmium Alencon,48.4295689,0.0882005,63 Grande Rue,Alencon,61000,,233804888,[],,TRUE,TRUE,sfr:02 33 80 48 88,FALSE,,,TRUE,fr
shopmium,Shopmium L'aigle,48.7639001,0.6287339,8 place de la Halle,L'aigle,61300,,233845688,[],,TRUE,TRUE,sfr:02 33 84 56 88,FALSE,,,TRUE,fr
shopmium,Shopmium Avranches,48.6848044,-1.35943,37 rue de la Constitution,Avranches,50300,,233895888,[],,TRUE,TRUE,sfr:02 33 89 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Granville,48.8373833,-1.5939511,69 rue de Couraye,Granville,50400,,233912935,[],,TRUE,TRUE,sfr:02 33 91 29 35,FALSE,,,TRUE,fr
shopmium,Shopmium Rouen,49.4339688,1.0775888,c.cial St Sever,Rouen,76100,,235031999,[],,TRUE,TRUE,sfr:02 35 03 19 99,FALSE,,,TRUE,fr
shopmium,Shopmium Montivilliers,49.542538,0.19336,c.cial le Grand Havre la Lezarde,Montivilliers,76290,,235135888,[],,TRUE,TRUE,sfr:02 35 13 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Le Havre,49.476996,0.1639479,c.cial Docks Vauban,Le Havre,76600,,235260614,[],,TRUE,TRUE,sfr:02 35 26 06 14,FALSE,,,TRUE,fr
shopmium,Shopmium Fecamp,49.7569592,0.3784483,45 rue Jacques Huet,Fecamp,76400,,235272112,[],,TRUE,TRUE,sfr:02 35 27 21 12,FALSE,,,TRUE,fr
shopmium,Shopmium Gruchet Le Valasse,49.557459,0.484084,c.cial Carrefour route de Lillebonne,Gruchet Le Valasse,76210,,235319096,[],,TRUE,TRUE,sfr:02 35 31 90 96,FALSE,,,TRUE,fr
shopmium,Shopmium Gonfreville L'orcher,49.502579,0.233079,c.cial Oceane Local 40 bis,Gonfreville L'orcher,76700,,235422868,[],,TRUE,TRUE,sfr:02 35 42 28 68,FALSE,,,TRUE,fr
shopmium,Shopmium Le Havre,49.4908971,0.1044067,55 place des Halles Centrales,Le Havre,76600,,235434400,[],,TRUE,TRUE,sfr:02 35 43 44 00,FALSE,,,TRUE,fr
shopmium,Shopmium Le Havre,49.5171324,0.118896,c.cial Grand Cap av du Bois Au Coq,Le Havre,76620,,235540504,[],,TRUE,TRUE,sfr:02 35 54 05 04,FALSE,,,TRUE,fr
shopmium,Shopmium Mont Saint Aignan,49.459778,1.079798,c.cial Carrefour ZAC de la Vatine,Mont Saint Aignan,76130,,235612424,[],,TRUE,TRUE,sfr:02 35 61 24 24,FALSE,,,TRUE,fr
shopmium,Shopmium Tourville La Riviere,49.328117,1.105122,c.cial Carrefour 20 rue D. Casanova,Tourville La Riviere,76410,,235782828,[],,TRUE,TRUE,sfr:02 35 78 28 28,FALSE,,,TRUE,fr
shopmium,Shopmium Dieppe,49.922992,1.077483,c.cial Auchan Belvedere,Dieppe,76200,,235840288,[],,TRUE,TRUE,sfr:02 35 84 02 88,FALSE,,,TRUE,fr
shopmium,Shopmium Barentin,49.543453,0.95813,c.cial Carrefou RN 13 Mesnil Roux,Barentin,76360,,235914788,[],,TRUE,TRUE,sfr:02 35 91 47 88,FALSE,,,TRUE,fr
shopmium,Shopmium Yvetot,49.6169978,0.7554647,14 place de l Hotel de Ville,Yvetot,76190,,235953326,[],,TRUE,TRUE,sfr:02 35 95 33 26,FALSE,,,TRUE,fr
shopmium,Shopmium Chartres,48.4454159,1.4861753,11 rue Noel Ballay,Chartres,28000,,237365888,[],,TRUE,TRUE,sfr:02 37 36 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Vernouillet,48.7197957,1.3649269,1 av Francois Mitterand,Vernouillet,28500,,237385888,[],,TRUE,TRUE,sfr:02 37 38 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Chateaudun,48.070193,1.3282167,5 place du 18 Octobre,Chateaudun,28200,,237445988,[],,TRUE,TRUE,sfr:02 37 44 59 88,FALSE,,,TRUE,fr
shopmium,Shopmium Nogent Le Rotrou,48.3222566,0.821805,28 rue Villette Gate,Nogent Le Rotrou,28400,,237527600,[],,TRUE,TRUE,sfr:02 37 52 76 00,FALSE,,,TRUE,fr
shopmium,Shopmium Dreux,48.7355935,1.3671449,2 Grande rue Maurice Viollette,Dreux,28100,,237625888,[],,TRUE,TRUE,sfr:02 37 62 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Barjouville,48.4100309,1.476677,ZA de la Torche,Barjouville,28630,,237915888,[],,TRUE,TRUE,sfr:02 37 91 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Orleans,47.829038,1.926739,rue Brillat Savarin Zone Expo Sud,Orleans,45100,,238248080,[],,TRUE,TRUE,sfr:02 38 24 80 80,FALSE,,,TRUE,fr
shopmium,Shopmium Gien,47.6888442,2.6218263,c.cial Auchan 1 rue Fabrique,Gien,45500,,238270231,[],,TRUE,TRUE,sfr:02 38 27 02 31,FALSE,,,TRUE,fr
shopmium,Shopmium Pithiviers,48.1760995,2.2718934,14 place du Martroi rue de l'Eglise,Pithiviers,45300,,238305888,[],,TRUE,TRUE,sfr:02 38 30 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Jean De La Ruelle,47.9042472,1.8652426,c.cial Auchan les 3 Fontaines av Mendes France,Saint Jean De La Ruelle,45140,,238425888,[],,TRUE,TRUE,sfr:02 38 42 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Checy,47.891459,2.025287,c.cial la Guignarde ZAC N 60,Checy,45430,,238466022,[],,TRUE,TRUE,sfr:02 38 46 60 22,FALSE,,,TRUE,fr
shopmium,Shopmium Saran,47.94791,1.880734,c.cial Carrefour Saran RN 20,Saran,45770,,238659275,[],,TRUE,TRUE,sfr:02 38 65 92 75,FALSE,,,TRUE,fr
shopmium,Shopmium Orleans,47.9044535,1.9048958,16 rue de la Republique,Orleans,45000,,238747800,[],,TRUE,TRUE,sfr:02 38 74 78 00,FALSE,,,TRUE,fr
shopmium,Shopmium Montargis,47.9977705,2.7330223,11 rue Doree,Montargis,45200,,238895888,[],,TRUE,TRUE,sfr:02 38 89 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Basse Goulaine,47.215267,-1.466088,c.cial Leclerc les Chalonges Pole Sud,Basse Goulaine,44115,,240032850,[],,TRUE,TRUE,sfr:02 40 03 28 50,FALSE,,,TRUE,fr
shopmium,Shopmium Nantes,47.1925643,-1.4941902,c.cial Auchan St Sebastien 2 rue Pierre Mendes France,Nantes,44230,,240044971,[],,TRUE,TRUE,sfr:02 40 04 49 71,FALSE,,,TRUE,fr
shopmium,Shopmium Nantes,47.2156226,-1.5542757,21/23 rue de la Marne,Nantes,44000,,240209988,[],,TRUE,TRUE,sfr:02 40 20 99 88,FALSE,,,TRUE,fr
shopmium,Shopmium La Baule,47.2861117,-2.3921412,139 av du General de Gaulle,La Baule,44500,,240240525,[],,TRUE,TRUE,sfr:02 40 24 05 25,FALSE,,,TRUE,fr
shopmium,Shopmium Nantes,47.2014677,-1.5411258,c.cial Carrefou RN antes Beaulieu,Nantes,44200,,240355288,[],,TRUE,TRUE,sfr:02 40 35 52 88,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Nazaire,47.2777576,-2.2127802,53 av de la Republique,Saint Nazaire,44600,,240534701,[],,TRUE,TRUE,sfr:02 40 53 47 01,FALSE,,,TRUE,fr
shopmium,Shopmium Chateaubriant,47.7178939,-1.3769925,3 place de la Motte,Chateaubriant,44110,,240810767,[],,TRUE,TRUE,sfr:02 40 81 07 67,FALSE,,,TRUE,fr
shopmium,Shopmium Pornic,47.1253228,-2.1252478,c.cial de l'Europe Leclerc 1 rue du Traite d'Amsterdam,Pornic,44210,,240822288,[],,TRUE,TRUE,sfr:02 40 82 22 88,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Nazaire Trignac,47.3012757,-2.2122538,c.cial Auchan Fontaine Au Brun,Saint Nazaire Trignac,44570,,240886033,[],,TRUE,TRUE,sfr:02 40 88 60 33,FALSE,,,TRUE,fr
shopmium,Shopmium Ancenis,47.3727727,-1.1922974,325 bd de la Prairie,Ancenis,44150,,240980404,[],,TRUE,TRUE,sfr:02 40 98 04 04,FALSE,,,TRUE,fr
shopmium,Shopmium Angers,47.4702065,-0.5502408,12 rue d'Alsace,Angers,49100,,241205888,[],,TRUE,TRUE,sfr:02 41 20 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Angers,47.4682025,-0.5522092,54 rue Saint Aubin,Angers,49100,,241245888,[],,TRUE,TRUE,sfr:02 41 24 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Angers,47.4671603,-0.5226288,c.cial Espace Anjou 75 rue Montaigne,Angers,49000,,241252830,[],,TRUE,TRUE,sfr:02 41 25 28 30,FALSE,,,TRUE,fr
shopmium,Shopmium Cholet,47.0617738,-0.880089,118 rue Nationale place Travot,Cholet,49300,,241290750,[],,TRUE,TRUE,sfr:02 41 29 07 50,FALSE,,,TRUE,fr
shopmium,Shopmium Cholet,47.0613811,-0.8616327,c.cial Carrefour rue d'Anjou,Cholet,49300,,241304663,[],,TRUE,TRUE,sfr:02 41 30 46 63,FALSE,,,TRUE,fr
shopmium,Shopmium Angers,47.478419,-0.563166,c.cial Grand Maine rue du G. Launay,Angers,49100,,241368414,[],,TRUE,TRUE,sfr:02 41 36 84 14,FALSE,,,TRUE,fr
shopmium,Shopmium Saumur,47.2608785,-0.0780331,23 place Bilange,Saumur,49400,,241401718,[],,TRUE,TRUE,sfr:02 41 40 17 18,FALSE,,,TRUE,fr
shopmium,Shopmium Saumur,47.260135,-0.080893,c.cial Leclerc 51 bd Mar de Lattre de Tassigny,Saumur,49400,,241407392,[],,TRUE,TRUE,sfr:02 41 40 73 92,FALSE,,,TRUE,fr
shopmium,Shopmium Angers,47.4800639,-0.5439045,1 av Besnardiere,Angers,49100,,241434548,[],,TRUE,TRUE,sfr:02 41 43 45 48,FALSE,,,TRUE,fr
shopmium,Shopmium Angers,47.491878,-0.5478767,c.cial Carrefour St Serge 3 bd Ramon,Angers,49100,,241608847,[],,TRUE,TRUE,sfr:02 41 60 88 47,FALSE,,,TRUE,fr
shopmium,Shopmium Cholet,47.059407,-0.879787,c.cial Geant route Sables d'Olonnes,Cholet,49300,,241706828,[],,TRUE,TRUE,sfr:02 41 70 68 28,FALSE,,,TRUE,fr
shopmium,Shopmium La Chapelle Saint Aubin,48.0397583,0.1526337,Galerie Cciale Auchan la Chapelle av du Mans,La Chapelle Saint Aubin,72650,,243203870,[],,TRUE,TRUE,sfr:02 43 20 38 70,FALSE,,,TRUE,fr
shopmium,Shopmium Le Mans,48.0054359,0.1984822,28 rue Marchande,Le Mans,72100,,243235888,[],,TRUE,TRUE,sfr:02 43 23 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Allonnes,47.9660251,0.1349562,Galerie Ciale Leclerc Medicis route de la Suze,Allonnes,72700,,243242421,[],,TRUE,TRUE,sfr:02 43 24 24 21,FALSE,,,TRUE,fr
shopmium,Shopmium Laval,48.0783237,-0.8002513,c.cial Carrefour la Mayenne 43 av de Lattre de Tassigny,Laval,53000,,243261321,[],,TRUE,TRUE,sfr:02 43 26 13 21,FALSE,,,TRUE,fr
shopmium,Shopmium Mayenne,48.3028469,-0.6202335,36 place Georges Clemenceau,Mayenne,53100,,243321909,[],,TRUE,TRUE,sfr:02 43 32 19 09,FALSE,,,TRUE,fr
shopmium,Shopmium La Fleche,47.6995778,-0.0728188,41 Grande Rue,La Fleche,72200,,243452323,[],,TRUE,TRUE,sfr:02 43 45 23 23,FALSE,,,TRUE,fr
shopmium,Shopmium Laval,48.070747,-0.7748464,13 rue du General de Gaulle,Laval,53000,,243491762,[],,TRUE,TRUE,sfr:02 43 49 17 62,FALSE,,,TRUE,fr
shopmium,Shopmium Le Mans,48.0033666,0.1958014,2 rue du Docteur Leroy,Le Mans,72100,,243521688,[],,TRUE,TRUE,sfr:02 43 52 16 88,FALSE,,,TRUE,fr
shopmium,Shopmium Le Mans,47.9724823,0.21972,c.cial Carrefour Centre Sud 309 av Georges Durand,Le Mans,72100,,243789561,[],,TRUE,TRUE,sfr:02 43 78 95 61,FALSE,,,TRUE,fr
shopmium,Shopmium Le Mans,48.019514,0.223441,c.cial Leclerc les Fontenelles route de Bonnetable,Le Mans,72100,,243814460,[],,TRUE,TRUE,sfr:02 43 81 44 60,FALSE,,,TRUE,fr
shopmium,Shopmium Tours,47.366362,0.6779663,c.cial l'Heure Tranquille av Marcel Merieux quartier des 2,Tours,37200,,247219222,[],,TRUE,TRUE,sfr:02 47 21 92 22,FALSE,,,TRUE,fr
shopmium,Shopmium Amboise,47.4116889,0.9825036,48 rue Nationale,Amboise,37400,,247232324,[],,TRUE,TRUE,sfr:02 47 23 23 24,FALSE,,,TRUE,fr
shopmium,Shopmium Chambray Les Tours,47.3376625,0.7013087,c.cial Auchan ZAC la Vrillonnerie,Chambray Les Tours,37170,,247285116,[],,TRUE,TRUE,sfr:02 47 28 51 16,FALSE,,,TRUE,fr
shopmium,Shopmium Tours,47.3931551,0.6873444,47 rue Nationale,Tours,37000,,247315888,[],,TRUE,TRUE,sfr:02 47 31 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Tours,47.3891874,0.690123,3 rue de Bordeaux,Tours,37000,,247349833,[],,TRUE,TRUE,sfr:02 47 34 98 33,FALSE,,,TRUE,fr
shopmium,Shopmium St Pierre Des Corps,47.3803651,0.7151674,c.cial Carrefour av Jacques Duclos,St Pierre Des Corps,37700,,247444509,[],,TRUE,TRUE,sfr:02 47 44 45 09,FALSE,,,TRUE,fr
shopmium,Shopmium Tours,47.4266024,0.7012882,c.cial Auchan Petite Arche 31 rue Gustave Eiffel,Tours,37100,,247516224,[],,TRUE,TRUE,sfr:02 47 51 62 24,FALSE,,,TRUE,fr
shopmium,Shopmium Bourges,47.0919114,2.4222674,32 Chaussee de Chappe,Bourges,18000,,248025555,[],,TRUE,TRUE,sfr:02 48 02 55 55,FALSE,,,TRUE,fr
shopmium,Shopmium Bourges,47.0854286,2.3940183,7 rue du Commerce,Bourges,18000,,248235888,[],,TRUE,TRUE,sfr:02 48 23 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Fontenay Le Comte,46.4650726,-0.8042739,18 rue de la Republique,Fontenay Le Comte,85200,,251005554,[],,TRUE,TRUE,sfr:02 51 00 55 54,FALSE,,,TRUE,fr
shopmium,Shopmium St Gilles Croix De Vie,46.6944089,-1.9333847,37 quai du Port Fidele,St Gilles Croix De Vie,85800,,251269580,[],,TRUE,TRUE,sfr:02 51 26 95 80,FALSE,,,TRUE,fr
shopmium,Shopmium Lucon,46.4555105,-1.1666709,10 rue Georges Clemenceau,Lucon,85400,,251289994,[],,TRUE,TRUE,sfr:02 51 28 99 94,FALSE,,,TRUE,fr
shopmium,Shopmium Challans,46.844828,-1.880412,122 bis rue Carnot lieu-dit la Juisiere,Challans,85300,,251351818,[],,TRUE,TRUE,sfr:02 51 35 18 18,FALSE,,,TRUE,fr
shopmium,Shopmium La Roche Sur Yon,46.670511,-1.426442,ZAC Roche Sud Rond Point de Tournefou,La Roche Sur Yon,85000,,251414217,[],,TRUE,TRUE,sfr:02 51 41 42 17,FALSE,,,TRUE,fr
shopmium,Shopmium La Roche Sur Yon,46.670511,-1.426442,c.cial les Flaneries route de Nantes,La Roche Sur Yon,85000,,251473099,[],,TRUE,TRUE,sfr:02 51 47 30 99,FALSE,,,TRUE,fr
shopmium,Shopmium La Roche Sur Yon,46.6699183,-1.430279,22 rue Georges Clemenceau,La Roche Sur Yon,85000,,251478988,[],,TRUE,TRUE,sfr:02 51 47 89 88,FALSE,,,TRUE,fr
shopmium,Shopmium Reze,47.1745467,-1.5475003,c.cial Atout Sud 1 rue de l'Ordronneau,Reze,44400,,251700805,[],,TRUE,TRUE,sfr:02 51 70 08 05,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Nazaire,47.2572755,-2.2601731,c.cial Geant Oceanis route de la Cote d Amour,Saint Nazaire,44600,,251766463,[],,TRUE,TRUE,sfr:02 51 76 64 63,FALSE,,,TRUE,fr
shopmium,Shopmium Nantes,47.2185047,-1.5446583,Fnac Palais de la Bourse,Nantes,44000,,251835701,[],,TRUE,TRUE,sfr:02 51 83 57 01,FALSE,,,TRUE,fr
shopmium,Shopmium Chateau D'olonne,46.50436,-1.738692,c.cial Geant Cellule 15,Chateau D'olonne,85180,,251908384,[],,TRUE,TRUE,sfr:02 51 90 83 84,FALSE,,,TRUE,fr
shopmium,Shopmium Les Herbiers,46.86919,-1.013388,19 place des Droits de l'Homme,Les Herbiers,85500,,251929838,[],,TRUE,TRUE,sfr:02 51 92 98 38,FALSE,,,TRUE,fr
shopmium,Shopmium Chateauroux,46.8114332,1.6933973,26 sq John Perse,Chateauroux,36000,,254080180,[],,TRUE,TRUE,sfr:02 54 08 01 80,FALSE,,,TRUE,fr
shopmium,Shopmium Chateauroux,46.8070039,1.6967552,c.cial Carrefour 47 rue Pierre Gaultier,Chateauroux,36000,,254270173,[],,TRUE,TRUE,sfr:02 54 27 01 73,FALSE,,,TRUE,fr
shopmium,Shopmium Vineuil,47.581201,1.375111,c.cial Auchan,Vineuil,41350,,254420373,[],,TRUE,TRUE,sfr:02 54 42 03 73,FALSE,,,TRUE,fr
shopmium,Shopmium Blois,47.5869753,1.3328851,61 rue du Commerce,Blois,41000,,254565888,[],,TRUE,TRUE,sfr:02 54 56 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Vendome,47.7921421,1.0680913,7 rue du Change,Vendome,41100,,254675888,[],,TRUE,TRUE,sfr:02 54 67 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Romorantin Lanthenay,47.359975,1.7442476,61 rue Georges Clemenceau,Romorantin Lanthenay,41200,,254760866,[],,TRUE,TRUE,sfr:02 54 76 08 66,FALSE,,,TRUE,fr
shopmium,Shopmium Lannion,48.732084,-3.459144,Galerie c.cial Geant route de Perros Guirec,Lannion,22300,,296141608,[],,TRUE,TRUE,sfr:02 96 14 16 08,FALSE,,,TRUE,fr
shopmium,Shopmium Lannion,48.7322673,-3.4616396,14 quai de l'Aiguillon,Lannion,22300,,296464444,[],,TRUE,TRUE,sfr:02 96 46 44 44,FALSE,,,TRUE,fr
shopmium,Shopmium Langueux,48.4933977,-2.7234979,c.cial Carrefou RN 12,Langueux,22360,,296522052,[],,TRUE,TRUE,sfr:02 96 52 20 52,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Brieuc,48.5140847,-2.7599246,1 rue Saint Guillaume,Saint Brieuc,22000,,296604460,[],,TRUE,TRUE,sfr:02 96 60 44 60,FALSE,,,TRUE,fr
shopmium,Shopmium Plerin,48.534928,-2.770404,c.cial du Plateau Galerie Marchande Espace Sfr,Plerin,22190,,296746988,[],,TRUE,TRUE,sfr:02 96 74 69 88,FALSE,,,TRUE,fr
shopmium,Shopmium Dinan,48.4531962,-2.0452137,09 rue de la Ferronnerie,Dinan,22100,,296875977,[],,TRUE,TRUE,sfr:02 96 87 59 77,FALSE,,,TRUE,fr
shopmium,Shopmium Vannes,47.6624259,-2.7894413,Fnac Vannes Kerlann 46 rue Theophraste Renaudot,Vannes,56000,,297010918,[],,TRUE,TRUE,sfr:02 97 01 09 18,FALSE,,,TRUE,fr
shopmium,Shopmium Pontivy,48.0659423,-2.9659844,66 rue Nationale,Pontivy,56300,,297253231,[],,TRUE,TRUE,sfr:02 97 25 32 31,FALSE,,,TRUE,fr
shopmium,Shopmium Vannes,47.658236,-2.760847,1 rue Aristide Boussicaut Bat A Espace Copernic Ii Parking Fly,Vannes,56000,,297499519,[],,TRUE,TRUE,sfr:02 97 49 95 19,FALSE,,,TRUE,fr
